measurement_condition_key	hard_within_source_conflict	rows	record_ids	source_ids	targets_json	interpretation
MLMEASURE1:9f320d70c7062ab182d27fb5	true	2	PV13:5dfcd7ea9ced073ef6e5f005;PV13:f14a71f3651700403934cf86	PEPlife2	"[[""-0.52287874528"",""="",""""],[""-0.547702329005"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a068c28eba533d6e0f110c1e	true	2	PV13:0395d7f2c9564b53f10d90df;PV13:ebf195059d8adb2e7382df12	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.674"",""="",""""],[""-6"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a0ad221c4c70b84e10576466	true	12	PV13:138c570b87bc4e87ae5a13f6;PV13:19ee1457acaa27c6398d439f;PV13:1b53571c00555909f7ddeb67;PV13:1b57d0f6d43ddaa0c052202d;PV13:21400867f83daad84a27a6c3;PV13:4479cbe5a2c6a0a10225f9ca;PV13:5874eb3a8119bc92ef63a9e6;PV13:6543cef3a847ce464482ee99;PV13:7a020dfdbe23f1de62e7d837;PV13:8ed0ddddb692e319604dbde3;PV13:af08897dce76498ed2160e0c;PV13:ce0c809911d0c986fbaeb1c7	PEPlife2	"[[""-0.0538753807829"",""="",""""],[""-0.0621479067488"",""="",""""],[""-0.106053392448"",""="",""""],[""-0.154901959986"",""="",""""],[""-0.346787486225"",""="",""""],[""0.0910804693473"",""="",""""],[""0.113943352307"",""="",""""],[""0.194976603216"",""="",""""],[""0.259275247557"",""="",""""],[""0.278753600953"",""="",""""],[""0.286306738843"",""="",""""],[""0.36486354987"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a0d4026eeb75bde116061bb9	true	2	PV13:0b36e6a80aca1bddfdf73ab8;PV13:ca4c93c2791ee218abc2ff90	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.585"",""="",""""],[""-5.903"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a0d58b3b9e182c0c96275b0a	true	2	PV13:24e7ab42b14dcea58e1168ea;PV13:2ba72691d0af1f7733beea6c	PEPlife2	"[[""-1.17609125906"",""="",""""],[""0.0280287236002"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a122cfed848a1d8c1bfa53af	true	3	PV13:19027ee76bc8db5b93e98e23;PV13:a78bf9e80c93b0e0bb6750aa;PV13:deeb298cf08eee7be1022702	PEPlife2	"[[""0.716003343635"",""="",""""],[""0.732393759823"",""="",""""],[""0.763427993563"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a15e1ffefcc317488694fc83	true	2	PV13:f0e4d86093f373b851287dd9;PV13:f45bf9d7728ac6c4d821b799	PEPlife2	"[[""-0.0457574905607"",""="",""""],[""-0.154901959986"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a1e51798079b1c7367d4c5b4	true	2	PV13:57fc2646ffbfb0069e041446;PV13:9d0bb944b89ebfcefd7e140c	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.367"",""="",""""],[""-6.658"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a1ebefe9017bcbe48d4fff72	true	2	PV13:80edb0a43cd17ac2c705ef5e;PV13:dc75b17a73d53477fb87211d	PEPlife2	"[[""-0.143976378621"",""="",""""],[""-0.658235840126"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a1ede54c98cae7b0a4555e45	true	2	PV13:9f5fd59477d6659767daef90;PV13:d91d8254e8b6d695d8a47c5a	PEPlife2	"[[""0.531478917042"",""="",""""],[""1.03342375549"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a23ddfa3e0cdf0327ff4221e	true	2	PV13:7db695f7385155bdf8a80fea;PV13:b28a9c0a7c36a947030f75a5	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.674"",""="",""""],[""-5.735"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a28c51cb71ebb2408414db01	true	2	PV13:77d55d55c8ed4eeb19437fb5;PV13:d71323362bcd0acc60c5f353	PEPlife2	"[[""0.672097857936"",""="",""""],[""1.07918124605"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a313fcb5c52e22dacfee7ea3	true	9	PV13:173c329f8a9d9ed65ea5d41b;PV13:50800bb1c0243a7e497d1b1b;PV13:7eb22a48ef2b37632988a231;PV13:9066798cddc575767d8d8a3b;PV13:9c31199f3a521b715e01d043;PV13:c29ba3bc4daf53dc0d46bef7;PV13:c9ac12673646fc83a34d8cef;PV13:cc8e40db0835ec459489ad03;PV13:d17ff0eeea05013b933e373d	PEPlife2	"[[""-0.144682794804"",""="",""""],[""-0.154901959986"",""="",""""],[""0.0479235523172"",""="",""""],[""0.124938736608"",""="",""""],[""0.19033169817"",""="",""""],[""0.221848749616"",""="",""""],[""0.502882116864"",""="",""""],[""0.50514997832"",""="",""""],[""0.920818753952"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a478c2331b29a7f9c654c808	true	2	PV13:8344e31c135b58a627b644ff;PV13:9055f798203d74e44ed3540e	PEPlife2	"[[""-0.348398970381"",""="",""""],[""-0.37161106995"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a4e2de3b88f9ac464ad50ba7	true	2	PV13:3ba8f668bb533b403711e115;PV13:869103d2b242c90de6c5265d	PEPlife2	"[[""-1.36317790241"",""="",""""],[""-1.48811663902"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a53d39ca4db3409e04d07515	true	2	PV13:0a72028fd27fce534b299754;PV13:5cc0872b0bde71caba998dac	PEPlife2	"[[""2.05230909965"",""="",""""],[""2.12057393121"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a57f637965db3986759a19af	true	3	PV13:177c4d628be9467cda81a78f;PV13:7d6561ed57461b5d15d4c05b;PV13:868a5df592ef8de78cfd1b93	PEPlife2	"[[""0.778151250384"",""="",""""],[""1.01283722471"",""="",""""],[""1.07918124605"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a5cc1d1db097cb065562c867	true	2	PV13:3da0a657e5c55739a659c2b9;PV13:a1abdc33226be73b915ad824	PEPlife2	"[[""-0.56596364598"",""="",""""],[""-1.70260428899"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a5d5360b919a88c1f6c693eb	true	2	PV13:30c7a6a1dfd780868269c50f;PV13:a446f7e103d0d2339fcfa74c	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.658"",""="",""""],[""-7.097"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a6d088743e8ac36195c487fc	true	2	PV13:c171a536aa6ff5ade4c1e9aa;PV13:f919c62cdc32c2332cf42ff4	PEPlife2	"[[""-0.356547323514"",""="",""""],[""-0.939302159646"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a6f89c947b0aea1e52f9879e	true	7	PV13:154975562b1704fe8c0b6812;PV13:4c5119f64e4af7eedff54ee6;PV13:4ede06a4e3a0e81507697bf0;PV13:76c500fb34f052f38ee6e315;PV13:7f8ace888bebd8bef71926a3;PV13:c4eb872231b4f3f1aaf83807;PV13:d02e919003b58aafaf67107f	PEPlife2	"[[""-0.10790539731"",""="",""""],[""-0.13667713988"",""="",""""],[""-0.154901959986"",""="",""""],[""-0.259637310506"",""="",""""],[""-0.346787486225"",""="",""""],[""-0.443697499233"",""="",""""],[""-0.602059991328"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a7564789e8383201a8160fe8	true	2	PV13:953dfc5aeff9657fbe3b1724;PV13:f6b73ae42d491ae5387ba2da	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.469"",""="",""""],[""-7.222"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a7887e2c5e66f6c6e8c40702	true	2	PV13:884b8c22b2c8d3d8c3fa213a;PV13:bd73f4fb9550df06795ba7a2	PEPlife2	"[[""-0.301029995664"",""="",""""],[""0.452297670995"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a7abd27aebea663fe911fb38	false	2	PV13:1cfd0d711b426e92a56fbb66;PV13:7bdc9e8967c84c8785927ca8	PEPlife2	"[[""0.681241237376"",""="",""""],[""1.38021124171"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a7d8e7bf6feb149a180249a3	true	2	PV13:68abab5c54b8b3165c5a43e1;PV13:81cb059ccf030d059dc98742	PEPlife2	"[[""-0.0969100130081"",""="",""""],[""0.778151250384"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a8362bcba2ef31a71dcec78e	true	2	PV13:607c9e1ea6ec28ada6cc8017;PV13:f1d5dff11bfcdeda81b77473	PEPlife2	"[[""-0.0604807473814"",""="",""""],[""0.767897616018"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a87248849614c71bf700e7da	true	2	PV13:2ca400e8100fde0a36a618d0;PV13:2d1453cb35cbe4e86045635b	PEPlife2	"[[""-0.52287874528"",""="",""""],[""0.655138434811"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a905979821bed91a6e65ccd5	true	4	PV13:52c87cdadf13d230e96ade11;PV13:6fd8e962d78f28305dfbd452;PV13:90e9a4b268a77e68a31546f0;PV13:adc6ba2ea9f6b21543a3248e	PEPlife2	"[[""-0.806411659496"",""="",""""],[""-0.828761243739"",""="",""""],[""-0.873435705105"",""="",""""],[""-1.05799194698"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a9a43b48d81c2afda4afae57	true	4	PV13:498514b8615b443fb1209385;PV13:b734ae0e1826c2850cf91bde;PV13:c9ce40825a71b1edb851685f;PV13:d8ebba0dba1b7909c823e08a	PEPlife2	"[[""-0.0506099933551"",""="",""""],[""0"",""="",""""],[""0.0413926851582"",""="",""""],[""0.0934216851622"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:a9ab47a24e623ad7386efa63	true	2	PV13:4d8c448f22a2c8462b5329d6;PV13:b5f5cdd0ea30ed197eddfbe6	CycPeptMPDB	"[[""-4.86"",""="",""""],[""-4.91"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:aa6230ab0d99e0997014653c	true	2	PV13:aff11dc15d6906148b10c864;PV13:f5d8f2a3978d2bbcf33a92d4	PEPlife2	"[[""-0.185974492988"",""="",""""],[""0.556302500767"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ab162ad0c20e3627f2ad444e	true	2	PV13:0acf2cfdc7ac2e5fafd46578;PV13:bd626257aaa7de4790031f60	CycPeptMPDB	"[[""-5.710381786"",""="",""""],[""-7.422040666"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ab864488844b7ecacb4c9f95	true	9	PV13:3e8c5af5256a0afaca5b5730;PV13:71851cbc8c1a5bcc0dd1b389;PV13:819a18985a5e7a703e2dd304;PV13:896786ac837c6fb1a6c1e3b9;PV13:ba79d6bdcf4ad15c196455c1;PV13:c5edb9874cbc237693aab489;PV13:e3636659ea7483964cfde593;PV13:e69e0dc65c70165569c12bae;PV13:e8f73067eee9dc22c3e2d297	PEPlife2	"[[""0.301029995664"",""="",""""],[""0.322219294734"",""="",""""],[""0.447158031342"",""="",""""],[""0.50514997832"",""="",""""],[""0.568201724067"",""="",""""],[""0.662757831682"",""="",""""],[""0.690196080029"",""="",""""],[""0.778151250384"",""="",""""],[""0.929418925714"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ac083611bd4606736546ea47	true	2	PV13:254504a924653e02ed28ac87;PV13:3a0ea485691d8421f99e4f5e	PEPlife2	"[[""1.40312052118"",""="",""""],[""1.52633927739"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ac37986cccaf5024775d9060	true	2	PV13:42c54e0806ebabaa8e914e96;PV13:a6595eddfe25a2babde4e772	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.757"",""="",""""],[""-5.772"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ac74e61773794c14a5e0dff6	true	2	PV13:65211d7d60063ce2f8ea31f8;PV13:e855fea971c5968104745602	CycPeptMPDB	"[[""-5.89"",""="",""""],[""-6"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ac83febfcdabacf61c724cd4	true	2	PV13:1502391a276dbf9f7349c3db;PV13:722cf14901c7615ff2ff0c89	PEPlife2	"[[""-0.301029995664"",""="",""""],[""0.698970004336"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:acbb90a765ad7905224917d8	true	2	PV13:6507e2a9b519549203f95f5a;PV13:d1ada249980401ea92115125	CycPeptMPDB	"[[""-6.073794549"",""="",""""],[""-7.093154251"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:accd9bed37c979a1bef4db1f	true	2	PV13:19902d12f6442048c6f2dce5;PV13:1ec5a0295f465826b513caab	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.921"",""="",""""],[""-7.046"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:acfc7070c38b8e8a0dd5af2c	true	3	PV13:85a2331c431c8944530429c6;PV13:ccc2f93d5216100367272ad6;PV13:ddc9f04c973bf073b6013959	PEPlife2	"[[""-0.59917430309"",""="",""""],[""-0.654299609417"",""="",""""],[""0.0524374183015"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ad61fe5dd8aea811379e8dfd	true	2	PV13:40fa79b561e6c1b84ade5d71;PV13:9d91e7ff77b3356bfc83fcd3	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.695"",""="",""""],[""-5.793"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ad7ae3f9d9a4b3ec0a177128	true	2	PV13:59c7edbcf51d40c7ba79804c;PV13:755c0550c336a1ca3ace6da0	PEPlife2	"[[""2.04139268516"",""="",""""],[""2.06445798923"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ad8ea03027f7ed7009bf7372	true	2	PV13:96fcada8b6ad9b94aa549098;PV13:bf9c8aaee848f6d5c4a1bceb	CycPeptMPDB	"[[""-6.54"",""="",""""],[""-6.74"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ade67c4017d12486c30c86ba	true	2	PV13:0c1c85a6a5bbd4cd57b7c4b8;PV13:c823ffb64500ad6c108c0c78	PEPlife2	"[[""-1.65757731918"",""="",""""],[""0.243038048686"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ae00d2629433b0e7f4374ad6	true	2	PV13:4e71d52dfd4b89b14861c46f;PV13:83cac907d0efa1cdbd6a6dde	PEPlife2	"[[""-1.40395299245"",""="",""""],[""0.619788758288"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ae3b83d305009fe844929933	true	2	PV13:30c635e74ec1255569b230b5;PV13:708bdeea67e7291fede6c80c	PEPlife2	"[[""0.0644579892269"",""="",""""],[""0.481442628502"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:aeb2a3e0a1bc59b9a3713662	true	2	PV13:b915e4c4cc18ed1805218065;PV13:cfb2bb2518c667f3a84cb523	CycPeptMPDB	"[[""-6.19"",""="",""""],[""-6.47"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b0d37bbd6a1a971aedbc0028	true	2	PV13:203a2289d390a69158eb5c9c;PV13:5cd8fa58621bf380c4ac49ab	PEPlife2	"[[""-0.254925208418"",""="",""""],[""-1.36151074305"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b10badea685c3f88e6f2e698	true	4	PV13:129f59e33a7d07d7370bc0e5;PV13:63acbd555aa0eea791be29ac;PV13:6f3dc9df12e07b43aa081145;PV13:84867de1776571235533b8f5	PEPlife2	"[[""-0.610833915635"",""="",""""],[""0.121669252043"",""="",""""],[""0.194976603216"",""="",""""],[""0.720159303406"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b11047071aae88c342173785	true	2	PV13:4691f4516a3d26800afd984f;PV13:fce03693b76872da382869a1	PEPlife2	"[[""0.36921585741"",""="",""""],[""0.8790958795"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b13d9069073a95e183a9b8ac	true	3	PV13:198998223b381334f85b97e8;PV13:46c1eb3db79a7b7fe2a0311d;PV13:867f2427c1e653cf3bc05eac	NIST ThermoML	"[[""-2.00877392431"",""="",""""],[""-2.18111458541"",""="",""""],[""-2.39577394692"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b1d368e74819d5f82da1c9d2	true	2	PV13:869b9c9e7f370f074d7a2177;PV13:f4aba1c11bb277fa25b3b892	PEPlife2	"[[""0.269512944218"",""="",""""],[""0.390935107103"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b1d3d41880f27d35db8890aa	true	2	PV13:c0e315fc08b9f138c5a5bf5b;PV13:d1ee2c76f65e2527cb2ecb45	PEPlife2	"[[""1.14478170617"",""="",""""],[""1.26169892737"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b1d714ba36db5e77cce6a6e7	true	4	PV13:56f7f799ab4840f61a7ed6eb;PV13:69f452582bb5b697203defe8;PV13:77427990a395a68b04506831;PV13:e1e66c8746ebf5e863c11e6d	PEPlife2	"[[""0.778151250384"",""="",""""],[""1.19865708695"",""="",""""],[""2.77815125038"",""="",""""],[""3.19865708695"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b362f6a03140649efdcf783c	true	2	PV13:0de8f7ff4c52e1dea1cd4adb;PV13:bccde5892108bb140946393c	PEPlife2	"[[""0.322219294734"",""="",""""],[""1.38021124171"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b4ae4c2f94d6027246d07d97	true	2	PV13:71bf94a3e50e9cde6678fad7;PV13:c0f74188484250bec8cbbd0f	PEPlife2	"[[""-0.525298219404"",""="",""""],[""-0.903089986992"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b4e9b53397c29f079542be32	true	2	PV13:5ef6da0a4376626322f4912e;PV13:b702b09cc1e866327984da1b	PEPlife2	"[[""1.46686762035"",""="",""""],[""1.53147891704"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b4fe451e8ca07940ba0a2ce0	true	2	PV13:09a724ca95689bb3e7b997ee;PV13:33c8a5660491b2cd33dc8fcf	PEPlife2	"[[""-0.301029995664"","">"",""""],[""0.263241434775"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b5e733497f090da8cf6e36fe	true	4	PV13:0aa5c6889970e839b2bdf503;PV13:1712c671bc497b19d81a1e19;PV13:61e29dccf704318651d380b2;PV13:8334e503ea6a37312d53188e	PEPlife2	"[[""0.113943352307"",""="",""""],[""0.204119982656"",""="",""""],[""0.255272505103"",""="",""""],[""0.278753600953"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b604c2720ff1fdc26cd34881	true	2	PV13:a09a5fcde161a897e2c7017a;PV13:c0bc2cc4496fbefbe37a25f7	PEPlife2	"[[""0"",""~"",""""],[""1.07918124605"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b628d378cf0f819d4ad50f3b	true	2	PV13:8e51de0555b2bb781c5a20bf;PV13:fbe4b1822fa6a9ed7bb056ca	PEPlife2	"[[""-0.198367653767"",""="",""""],[""-0.664207898077"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b652ddcfe8e0f3ad3c00adc5	true	2	PV13:6cd724f3c89e501c0729c172;PV13:ce31817fc992f695babbc950	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.886"",""="",""""],[""-6.553"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b674bdb1047fbeeb95d35c12	true	3	PV13:0f5870d0c0538a6fd16e64a3;PV13:12d42485003efbeec1e72e7a;PV13:5978b859438f1d529339b073	PEPlife2	"[[""0.556302500767"",""="",""""],[""0.602059991328"",""="",""""],[""1"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b72a9a32870395ef8af1d241	true	2	PV13:6b264b41cd75e3694df5131f;PV13:7bbae07000b990cee11d161f	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.458"",""="",""""],[""-5.521"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b758cca130aa67768ee50edc	true	2	PV13:4d3caba59e4e9331c363a67c;PV13:b96eedbe3bce4fb161479899	PEPlife2	"[[""-0.644612342013"",""="",""""],[""-1.22184874962"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b7a91b40178a0247ab18cda1	true	3	PV13:49639311a005284b554b7451;PV13:7094310688870a510d12335f;PV13:ebd49b4aef9f1c7cde166ebb	PEPlife2	"[[""-1.54770232901"",""="",""""],[""-1.79137951612"",""="",""""],[""0.263241434775"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b7b26663c2bf30973b47de13	true	2	PV13:1496f6d9cc3ca072fc22d6bd;PV13:37dbb02b4b9687c47ee79591	CycPeptMPDB	"[[""-5.06"",""="",""""],[""-5.34"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b7f5b5da3c4cc74d67818d45	true	3	PV13:4799f4b8e76ff318396b285d;PV13:7d46bde7c8bb40ef08df42e9;PV13:e749d5c16fb2fa37144613ab	PEPlife2	"[[""1.38021124171"",""="",""""],[""1.3856062736"",""="",""""],[""1.44247976906"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b8886a58e33aea9c28eea597	true	2	PV13:0884bca7a4cd90baf4bb7bd4;PV13:c2246d3751b7f01e68c8ac81	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-4.924"",""="",""""],[""-5.319"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b88b4b6f6ff80acee237537d	true	5	PV13:1310bfdd9f8b7ea4b6265dc0;PV13:3455b96c58adb70d81b033ce;PV13:9597e1806bc26f968aa2657c;PV13:b84cd53b5ce8d5cf216e5d3a;PV13:ce7be664a963fa4a93c2adfa	NIST ThermoML	"[[""-2.28240438181"",""="",""""],[""-2.35427324174"",""="",""""],[""-2.45314899822"",""="",""""],[""-2.56592634621"",""="",""""],[""-2.70507106691"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b95bccc25e3bdfa880f0b4fb	true	2	PV13:61172b02dcbec9655fba2db8;PV13:7445a8297717327e9f35e269	PEPlife2	"[[""0.278753600953"",""="",""""],[""1.39967372148"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b9bd3096eeac0eabe26bb5ea	true	2	PV13:3dbb4418969c0029256b8775;PV13:c0a7e1ec9d67c9dadfa8eed8	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.187"",""="",""""],[""-6.745"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:b9da86ee30e311f61427eeec	true	5	PV13:2b05b044bd75747f5b361a25;PV13:5626ddaacf972fff368f84f8;PV13:5812160eb2f9b669c128a0a1;PV13:6107d578074337c54efb864f;PV13:cad35de23fe0468f131154d9	PEPlife2	"[[""-0.286789556549"",""="",""""],[""-0.435728569561"",""="",""""],[""-0.499397649431"",""="",""""],[""-0.632023214705"",""="",""""],[""-0.664207898077"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ba318e9e82f549a817bcaddd	true	2	PV13:689ff8f71d6cd17faec490a5;PV13:b61afbe3a6d032cb6ff94e0f	PEPlife2	"[[""-0.47712125472"",""="",""""],[""1.46089784276"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ba7fd5833dacd2818676c3b9	false	2	PV13:1c1cd34182ab7173a35c0934;PV13:3555e049da03995d173c8095	PEPlife2	"[[""-0.301029995664"",""="",""""],[""-0.49485002168"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ba8e31c6dafe4031b45771c7	true	2	PV13:10836b8bd18425b4b0b10cb2;PV13:df8c80bc67475f85b13cc1a9	PEPlife2	"[[""0.176091259056"",""="",""""],[""1.38021124171"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:bab21f6d06637264583c0a93	true	2	PV13:4e44787c149c5f6417444c66;PV13:ac10a6b68a94e4f5d066a04b	CycPeptMPDB	"[[""-5.79"",""="",""""],[""-7.2"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:bab4e955272970f2dbb934d4	true	9	PV13:4a61f694cf45a804bb57611e;PV13:619a7223e45f57cafb94c941;PV13:65f949dfb16ca4e2294f99e1;PV13:89aee973542f4afd5e3b720a;PV13:a98a04835fe1cc081eb45f95;PV13:aa545cce5c2c1a005b510456;PV13:e41c607467aa8950e5754afc;PV13:ef575f056a1088bf73d1cc5d;PV13:f6db249cf9751a3435869821	PEPlife2	"[[""-0.144682794804"",""="",""""],[""-0.154901959986"",""="",""""],[""0.0479235523172"",""="",""""],[""0.124938736608"",""="",""""],[""0.19033169817"",""="",""""],[""0.221848749616"",""="",""""],[""0.502882116864"",""="",""""],[""0.50514997832"",""="",""""],[""0.920818753952"","">"",""""]]"	replicate_variability_or_condition_conflict_review
